employeesID,name,teamID,email
000216781IBM,,FIN1631247,
070717781IBM,,FIN1631247,
070717781IBM,,DATA9132641,
070717781IBM,,PROD2763962,
070717781IBM,,DATA9132641,
070717781IBM,,DATA9132641,
070717781IBM,,AI6817564,
070717781IBM,,PROD2763962,
070717781IBM,,PROD2763962,
070717781IBM,,DATA9132641,
070717781IBM,,FIN1631247,
106694781IBM,,AI6817564,
106694781IBM,,LOG3416938,
001561781IBM,,LOG3416938,
070864781IBM,,PROD2763962,
070864781IBM,,FIN1631247,
070864781IBM,,LOG3416938,
070864781IBM,,LOG3416938,
070864781IBM,,PROD2763962,
070864781IBM,,DATA9132641,
070864781IBM,,AI6817564,
070864781IBM,,DATA9132641,
070864781IBM,,LOG3416938,
070864781IBM,,AI6817564,
070864781IBM,,AI6817564,
070864781IBM,,LOG3416938,
070864781IBM,,DATA9132641,
070864781IBM,,AI6817564,
070864781IBM,,FIN1631247,
070864781IBM,,FIN1631247,
07988A781IBM,,LOG3416938,
07988A781IBM,,LOG3416938,
07988A781IBM,,AI6817564,
07988A781IBM,,LOG3416938,
07988A781IBM,,LOG3416938,
07988A781IBM,,FIN1631247,
07988A781IBM,,AI6817564,
07988A781IBM,,DATA9132641,
070859781IBM,,AI6817564,
070859781IBM,,LOG3416938,
070859781IBM,,DATA9132641,
070859781IBM,,PROD2763962,
070859781IBM,,FIN1631247,
070859781IBM,,PROD2763962,
070859781IBM,,DATA9132641,
070859781IBM,,DATA9132641,
070859781IBM,,LOG3416938,
070859781IBM,,PROD2763962,
000245781IBM,,DATA9132641,
000245781IBM,,FIN1631247,
070558781IBM,,LOG3416938,
070558781IBM,,LOG3416938,
070558781IBM,,PROD2763962,
070558781IBM,,LOG3416938,
070558781IBM,,AI6817564,
070558781IBM,,LOG3416938,
070558781IBM,,AI6817564,
070653781IBM,,DATA9132641,
070653781IBM,,FIN1631247,
070653781IBM,,LOG3416938,
070653781IBM,,LOG3416938,
070653781IBM,,FIN1631247,
070653781IBM,,FIN1631247,
070653781IBM,,PROD2763962,
070653781IBM,,DATA9132641,
070653781IBM,,AI6817564,
070653781IBM,,FIN1631247,
070653781IBM,,AI6817564,
070653781IBM,,AI6817564,
070653781IBM,,FIN1631247,
070653781IBM,,AI6817564,
070653781IBM,,DATA9132641,
070653781IBM,,AI6817564,
070653781IBM,,FIN1631247,
071017781IBM,,FIN1631247,
071017781IBM,,DATA9132641,
071017781IBM,,DATA9132641,
071017781IBM,,AI6817564,
071017781IBM,,FIN1631247,
071017781IBM,,AI6817564,
071017781IBM,,DATA9132641,
080848781IBM,,LOG3416938,
080848781IBM,,DATA9132641,
080848781IBM,,AI6817564,
080017781IBM,,AI6817564,
080017781IBM,,PROD2763962,
080017781IBM,,LOG3416938,
079915781IBM,,DATA9132641,
079915781IBM,,DATA9132641,
079915781IBM,,DATA9132641,
079915781IBM,,LOG3416938,
079915781IBM,,FIN1631247,
079915781IBM,,DATA9132641,
079915781IBM,,PROD2763962,
079915781IBM,,PROD2763962,
079915781IBM,,DATA9132641,
079915781IBM,,FIN1631247,
079915781IBM,,DATA9132641,
079915781IBM,,PROD2763962,
105875781IBM,,FIN1631247,
070863781IBM,,PROD2763962,
070863781IBM,,AI6817564,
070863781IBM,,PROD2763962,
067822781IBM,,PROD2763962,
067822781IBM,,AI6817564,
067822781IBM,,FIN1631247,
067822781IBM,,PROD2763962,
067822781IBM,,FIN1631247,
067822781IBM,,AI6817564,
067822781IBM,,FIN1631247,
067822781IBM,,PROD2763962,
067822781IBM,,DATA9132641,
067822781IBM,,DATA9132641,
067822781IBM,,LOG3416938,
067822781IBM,,AI6817564,
067822781IBM,,LOG3416938,
067822781IBM,,DATA9132641,
067822781IBM,,FIN1631247,
067822781IBM,,FIN1631247,
067822781IBM,,AI6817564,
067822781IBM,,FIN1631247,
067822781IBM,,DATA9132641,
001829781IBM,,LOG3416938,
107878781IBM,,LOG3416938,
107878781IBM,,DATA9132641,
107878781IBM,,PROD2763962,
107878781IBM,,AI6817564,
107878781IBM,,LOG3416938,
107878781IBM,,LOG3416938,
07856A781IBM,,LOG3416938,
07856A781IBM,,AI6817564,
07856A781IBM,,FIN1631247,
07856A781IBM,,PROD2763962,
07856A781IBM,,AI6817564,
07856A781IBM,,LOG3416938,
000334781IBM,,LOG3416938,
000334781IBM,,AI6817564,
000334781IBM,,PROD2763962,
000334781IBM,,DATA9132641,
000334781IBM,,LOG3416938,
000334781IBM,,AI6817564,
070712781IBM,,FIN1631247,
070712781IBM,,LOG3416938,
070712781IBM,,DATA9132641,
070712781IBM,,FIN1631247,
070712781IBM,,AI6817564,
070712781IBM,,LOG3416938,
070712781IBM,,FIN1631247,
070856781IBM,,PROD2763962,
070856781IBM,,AI6817564,
070856781IBM,,AI6817564,
070856781IBM,,DATA9132641,
070856781IBM,,DATA9132641,
070856781IBM,,LOG3416938,
070856781IBM,,FIN1631247,
105881781IBM,,FIN1631247,
078157781IBM,,FIN1631247,
078157781IBM,,FIN1631247,
078157781IBM,,LOG3416938,
050983781IBM,,DATA9132641,
050983781IBM,,PROD2763962,
050983781IBM,,PROD2763962,
050983781IBM,,LOG3416938,
050983781IBM,,LOG3416938,
050983781IBM,,LOG3416938,
050983781IBM,,FIN1631247,
050983781IBM,,FIN1631247,
050983781IBM,,DATA9132641,
050983781IBM,,AI6817564,
050983781IBM,,LOG3416938,
050983781IBM,,PROD2763962,
050983781IBM,,LOG3416938,
050983781IBM,,FIN1631247,
050983781IBM,,DATA9132641,
050983781IBM,,PROD2763962,
050983781IBM,,AI6817564,
050983781IBM,,PROD2763962,
050983781IBM,,AI6817564,
070217781IBM,,LOG3416938,
070217781IBM,,FIN1631247,
060825781IBM,,DATA9132641,
060825781IBM,,DATA9132641,
060825781IBM,,PROD2763962,
060825781IBM,,DATA9132641,
060825781IBM,,PROD2763962,
060825781IBM,,LOG3416938,
060825781IBM,,FIN1631247,
060825781IBM,,DATA9132641,
060825781IBM,,FIN1631247,
060825781IBM,,DATA9132641,
060825781IBM,,AI6817564,
060825781IBM,,PROD2763962,
060825781IBM,,LOG3416938,
060825781IBM,,FIN1631247,
060825781IBM,,LOG3416938,
060825781IBM,,FIN1631247,
067216781IBM,,AI6817564,
067216781IBM,,PROD2763962,
067216781IBM,,AI6817564,
067216781IBM,,DATA9132641,
067216781IBM,,LOG3416938,
067216781IBM,,PROD2763962,
070567781IBM,,PROD2763962,
070567781IBM,,LOG3416938,
070567781IBM,,AI6817564,
070567781IBM,,DATA9132641,
070567781IBM,,FIN1631247,
070567781IBM,,AI6817564,
070567781IBM,,DATA9132641,
070857781IBM,,AI6817564,
070857781IBM,,PROD2763962,
070857781IBM,,LOG3416938,
070857781IBM,,DATA9132641,
070857781IBM,,LOG3416938,
070857781IBM,,DATA9132641,
070857781IBM,,DATA9132641,
070857781IBM,,DATA9132641,
070857781IBM,,AI6817564,
070857781IBM,,PROD2763962,
070857781IBM,,AI6817564,
070216781IBM,,AI6817564,
070216781IBM,,DATA9132641,
070216781IBM,,LOG3416938,
071174781IBM,,AI6817564,
071174781IBM,,AI6817564,
071174781IBM,,AI6817564,
071174781IBM,,DATA9132641,
071174781IBM,,AI6817564,
071892781IBM,,LOG3416938,
071892781IBM,,LOG3416938,
071892781IBM,,FIN1631247,
071892781IBM,,AI6817564,
071892781IBM,,PROD2763962,
071892781IBM,,PROD2763962,
071892781IBM,,PROD2763962,
071892781IBM,,DATA9132641,
071892781IBM,,DATA9132641,
071892781IBM,,FIN1631247,
071892781IBM,,PROD2763962,
071892781IBM,,DATA9132641,
071892781IBM,,FIN1631247,
071892781IBM,,AI6817564,
071892781IBM,,DATA9132641,
071892781IBM,,PROD2763962,
071892781IBM,,FIN1631247,
071892781IBM,,AI6817564,
071892781IBM,,PROD2763962,
071892781IBM,,FIN1631247,
071892781IBM,,FIN1631247,
062941781IBM,,PROD2763962,
066200781IBM,,AI6817564,
066200781IBM,,LOG3416938,
066200781IBM,,FIN1631247,
066200781IBM,,DATA9132641,
066200781IBM,,FIN1631247,
066200781IBM,,DATA9132641,
066200781IBM,,DATA9132641,
066200781IBM,,FIN1631247,
066200781IBM,,FIN1631247,
066200781IBM,,FIN1631247,
066200781IBM,,PROD2763962,
066200781IBM,,DATA9132641,
066200781IBM,,PROD2763962,
066200781IBM,,FIN1631247,
066200781IBM,,LOG3416938,
066200781IBM,,AI6817564,
066200781IBM,,AI6817564,
066200781IBM,,LOG3416938,
066200781IBM,,PROD2763962,
066752781IBM,,PROD2763962,
066752781IBM,,DATA9132641,
066752781IBM,,AI6817564,
066752781IBM,,PROD2763962,
066752781IBM,,FIN1631247,
066752781IBM,,LOG3416938,
066752781IBM,,AI6817564,
066752781IBM,,DATA9132641,
066752781IBM,,FIN1631247,
066752781IBM,,FIN1631247,
066752781IBM,,LOG3416938,
070634781IBM,,LOG3416938,
070634781IBM,,PROD2763962,
070634781IBM,,PROD2763962,
070634781IBM,,FIN1631247,
070634781IBM,,PROD2763962,
070634781IBM,,DATA9132641,
070634781IBM,,FIN1631247,
070634781IBM,,DATA9132641,
070634781IBM,,LOG3416938,
070634781IBM,,PROD2763962,
070634781IBM,,DATA9132641,
070634781IBM,,PROD2763962,
070634781IBM,,FIN1631247,
070634781IBM,,LOG3416938,
070634781IBM,,PROD2763962,
070634781IBM,,AI6817564,
070634781IBM,,AI6817564,
070634781IBM,,AI6817564,
070634781IBM,,FIN1631247,
070634781IBM,,DATA9132641,
070634781IBM,,PROD2763962,
070634781IBM,,DATA9132641,
070634781IBM,,DATA9132641,
069994781IBM,,AI6817564,
069994781IBM,,FIN1631247,
069994781IBM,,DATA9132641,
069994781IBM,,DATA9132641,
069994781IBM,,LOG3416938,
069994781IBM,,PROD2763962,
069994781IBM,,AI6817564,
069994781IBM,,DATA9132641,
079639781IBM,,FIN1631247,
075409781IBM,,PROD2763962,
075409781IBM,,DATA9132641,
075409781IBM,,PROD2763962,
075409781IBM,,AI6817564,
075409781IBM,,FIN1631247,
075409781IBM,,DATA9132641,
075409781IBM,,DATA9132641,
075409781IBM,,PROD2763962,
075409781IBM,,LOG3416938,
075409781IBM,,DATA9132641,
075409781IBM,,DATA9132641,
075409781IBM,,DATA9132641,
075409781IBM,,DATA9132641,
075409781IBM,,FIN1631247,
075409781IBM,,DATA9132641,
075409781IBM,,LOG3416938,
075409781IBM,,LOG3416938,
075409781IBM,,AI6817564,
075409781IBM,,DATA9132641,
075409781IBM,,FIN1631247,
075409781IBM,,AI6817564,
075409781IBM,,LOG3416938,
075409781IBM,,LOG3416938,
075409781IBM,,FIN1631247,
075409781IBM,,DATA9132641,
002067781IBM,,PROD2763962,
002067781IBM,,PROD2763962,
076789781IBM,,FIN1631247,
076789781IBM,,FIN1631247,
077401781IBM,,FIN1631247,
077401781IBM,,PROD2763962,
077401781IBM,,LOG3416938,
077401781IBM,,FIN1631247,
077401781IBM,,PROD2763962,
077401781IBM,,PROD2763962,
077401781IBM,,PROD2763962,
077401781IBM,,PROD2763962,
077401781IBM,,PROD2763962,
077401781IBM,,PROD2763962,
000545781IBM,,LOG3416938,
000545781IBM,,DATA9132641,
000545781IBM,,AI6817564,
000545781IBM,,PROD2763962,
000545781IBM,,AI6817564,
003465781IBM,,PROD2763962,
003465781IBM,,PROD2763962,
003465781IBM,,FIN1631247,
003465781IBM,,PROD2763962,
003465781IBM,,FIN1631247,
003465781IBM,,AI6817564,
003465781IBM,,DATA9132641,
003465781IBM,,PROD2763962,
003465781IBM,,LOG3416938,
003465781IBM,,AI6817564,
003465781IBM,,FIN1631247,
063737781IBM,,AI6817564,
063737781IBM,,PROD2763962,
063737781IBM,,PROD2763962,
063737781IBM,,FIN1631247,
063737781IBM,,AI6817564,
063737781IBM,,AI6817564,
076663781IBM,,AI6817564,
076663781IBM,,FIN1631247,
076663781IBM,,LOG3416938,
076663781IBM,,DATA9132641,
076663781IBM,,PROD2763962,
076663781IBM,,PROD2763962,
076663781IBM,,FIN1631247,
076663781IBM,,PROD2763962,
002867781IBM,,AI6817564,
002867781IBM,,LOG3416938,
002867781IBM,,PROD2763962,
108482781IBM,,FIN1631247,
108482781IBM,,DATA9132641,
108482781IBM,,PROD2763962,
070677781IBM,,PROD2763962,
070677781IBM,,LOG3416938,
070677781IBM,,DATA9132641,
070677781IBM,,AI6817564,
077633781IBM,,PROD2763962,
077633781IBM,,DATA9132641,
077633781IBM,,AI6817564,
077633781IBM,,PROD2763962,
077633781IBM,,PROD2763962,
077633781IBM,,PROD2763962,
077633781IBM,,FIN1631247,
077633781IBM,,PROD2763962,
077633781IBM,,LOG3416938,
077633781IBM,,FIN1631247,
077633781IBM,,DATA9132641,
077633781IBM,,FIN1631247,
077633781IBM,,AI6817564,
077633781IBM,,LOG3416938,
103267781IBM,,DATA9132641,
103267781IBM,,PROD2763962,
103267781IBM,,FIN1631247,
076461781IBM,,LOG3416938,
076461781IBM,,LOG3416938,
076461781IBM,,LOG3416938,
076461781IBM,,PROD2763962,
076461781IBM,,AI6817564,
076461781IBM,,LOG3416938,
076461781IBM,,PROD2763962,
076461781IBM,,PROD2763962,
076461781IBM,,DATA9132641,
076461781IBM,,FIN1631247,
076461781IBM,,FIN1631247,
076461781IBM,,DATA9132641,
076461781IBM,,AI6817564,
000332781IBM,,PROD2763962,
000332781IBM,,LOG3416938,
000332781IBM,,DATA9132641,
000332781IBM,,FIN1631247,
000332781IBM,,LOG3416938,
000332781IBM,,AI6817564,
000332781IBM,,PROD2763962,
000332781IBM,,FIN1631247,
000332781IBM,,AI6817564,
000332781IBM,,FIN1631247,
000332781IBM,,LOG3416938,
000332781IBM,,PROD2763962,
000332781IBM,,FIN1631247,
000332781IBM,,LOG3416938,
000332781IBM,,AI6817564,
000332781IBM,,PROD2763962,
000332781IBM,,DATA9132641,
000332781IBM,,LOG3416938,
000332781IBM,,AI6817564,
000332781IBM,,FIN1631247,
07746D781IBM,,DATA9132641,
07746D781IBM,,AI6817564,
07746D781IBM,,LOG3416938,
07746D781IBM,,PROD2763962,
07746D781IBM,,PROD2763962,
07746D781IBM,,LOG3416938,
07746D781IBM,,DATA9132641,
07746D781IBM,,PROD2763962,
07746D781IBM,,DATA9132641,
07746D781IBM,,LOG3416938,
07746D781IBM,,PROD2763962,
07746D781IBM,,DATA9132641,
07746D781IBM,,LOG3416938,
07746D781IBM,,FIN1631247,
07746D781IBM,,AI6817564,
07746D781IBM,,DATA9132641,
07677B781IBM,,FIN1631247,
07677B781IBM,,LOG3416938,
07677B781IBM,,PROD2763962,
07677B781IBM,,PROD2763962,
07677B781IBM,,LOG3416938,
07677B781IBM,,LOG3416938,
07677B781IBM,,FIN1631247,
07677B781IBM,,PROD2763962,
07677B781IBM,,DATA9132641,
07677B781IBM,,DATA9132641,
07677B781IBM,,AI6817564,
003434781IBM,,DATA9132641,
060725781IBM,,FIN1631247,
060725781IBM,,FIN1631247,
060725781IBM,,PROD2763962,
060725781IBM,,DATA9132641,
060725781IBM,,LOG3416938,
060725781IBM,,FIN1631247,
060725781IBM,,PROD2763962,
060725781IBM,,LOG3416938,
060725781IBM,,DATA9132641,
061794781IBM,,DATA9132641,
061794781IBM,,PROD2763962,
061794781IBM,,FIN1631247,
061794781IBM,,DATA9132641,
061794781IBM,,FIN1631247,
061794781IBM,,FIN1631247,
061794781IBM,,DATA9132641,
061794781IBM,,AI6817564,
061794781IBM,,AI6817564,
061794781IBM,,PROD2763962,
075382781IBM,,AI6817564,
075382781IBM,,AI6817564,
075382781IBM,,PROD2763962,
075382781IBM,,FIN1631247,
075382781IBM,,DATA9132641,
070892781IBM,,FIN1631247,
070892781IBM,,PROD2763962,
070892781IBM,,LOG3416938,
070892781IBM,,FIN1631247,
070892781IBM,,PROD2763962,
070892781IBM,,DATA9132641,
070892781IBM,,DATA9132641,
070892781IBM,,DATA9132641,
070892781IBM,,LOG3416938,
070892781IBM,,FIN1631247,
070892781IBM,,FIN1631247,
070892781IBM,,LOG3416938,
070892781IBM,,AI6817564,
000587781IBM,,LOG3416938,
000587781IBM,,FIN1631247,
000587781IBM,,AI6817564,
000587781IBM,,FIN1631247,
000587781IBM,,LOG3416938,
000587781IBM,,DATA9132641,
07760A781IBM,,FIN1631247,
07760A781IBM,,FIN1631247,
07760A781IBM,,DATA9132641,
07760A781IBM,,FIN1631247,
07760A781IBM,,PROD2763962,
07760A781IBM,,AI6817564,
07760A781IBM,,LOG3416938,
07760A781IBM,,PROD2763962,
07760A781IBM,,LOG3416938,
07760A781IBM,,PROD2763962,
07760A781IBM,,DATA9132641,
003102781IBM,,LOG3416938,
003102781IBM,,PROD2763962,
003102781IBM,,AI6817564,
001676781IBM,,PROD2763962,
001676781IBM,,AI6817564,
001676781IBM,,AI6817564,
001676781IBM,,PROD2763962,
001676781IBM,,AI6817564,
001676781IBM,,AI6817564,
001676781IBM,,DATA9132641,
001676781IBM,,FIN1631247,
001676781IBM,,DATA9132641,
001676781IBM,,DATA9132641,
001676781IBM,,FIN1631247,
001676781IBM,,PROD2763962,
104058781IBM,,DATA9132641,
104058781IBM,,DATA9132641,
07841A781IBM,,PROD2763962,
07841A781IBM,,PROD2763962,
07841A781IBM,,LOG3416938,
07841A781IBM,,LOG3416938,
07841A781IBM,,AI6817564,
07841A781IBM,,FIN1631247,
07841A781IBM,,DATA9132641,
07841A781IBM,,PROD2763962,
07841A781IBM,,DATA9132641,
07841A781IBM,,DATA9132641,
07841A781IBM,,AI6817564,
07841A781IBM,,FIN1631247,
07841A781IBM,,FIN1631247,
07841A781IBM,,FIN1631247,
07841A781IBM,,DATA9132641,
07841A781IBM,,AI6817564,
07841A781IBM,,DATA9132641,
07841A781IBM,,AI6817564,
07841A781IBM,,LOG3416938,
07841A781IBM,,FIN1631247,
07841A781IBM,,AI6817564,
07841A781IBM,,FIN1631247,
104457781IBM,,FIN1631247,
104457781IBM,,DATA9132641,
104457781IBM,,DATA9132641,
104457781IBM,,PROD2763962,
000637781IBM,,DATA9132641,
000637781IBM,,PROD2763962,
000637781IBM,,FIN1631247,
000637781IBM,,DATA9132641,
000637781IBM,,AI6817564,
000637781IBM,,FIN1631247,
000637781IBM,,LOG3416938,
000637781IBM,,FIN1631247,
000637781IBM,,PROD2763962,
000637781IBM,,FIN1631247,
000637781IBM,,PROD2763962,
101453781IBM,,AI6817564,
001703781IBM,,AI6817564,
001703781IBM,,AI6817564,
104034781IBM,,AI6817564,
108642781IBM,,FIN1631247,
108642781IBM,,PROD2763962,
108642781IBM,,LOG3416938,
070917781IBM,,AI6817564,
070917781IBM,,DATA9132641,
070917781IBM,,LOG3416938,
070917781IBM,,DATA9132641,
070917781IBM,,LOG3416938,
070917781IBM,,FIN1631247,
070917781IBM,,LOG3416938,
070917781IBM,,LOG3416938,
07999D781IBM,,PROD2763962,
07999D781IBM,,FIN1631247,
07999D781IBM,,DATA9132641,
07999D781IBM,,AI6817564,
071010781IBM,,LOG3416938,
071010781IBM,,AI6817564,
071010781IBM,,LOG3416938,
071010781IBM,,DATA9132641,
071010781IBM,,DATA9132641,
071010781IBM,,DATA9132641,
071010781IBM,,LOG3416938,
071010781IBM,,DATA9132641,
001596781IBM,,PROD2763962,
001596781IBM,,LOG3416938,
001596781IBM,,LOG3416938,
001596781IBM,,DATA9132641,
001596781IBM,,AI6817564,
001596781IBM,,PROD2763962,
001596781IBM,,FIN1631247,
080000781IBM,,DATA9132641,
080000781IBM,,DATA9132641,
080000781IBM,,FIN1631247,
080000781IBM,,DATA9132641,
066465781IBM,,PROD2763962,
066465781IBM,,LOG3416938,
066465781IBM,,PROD2763962,
066465781IBM,,FIN1631247,
066465781IBM,,LOG3416938,
001638781IBM,,AI6817564,
001638781IBM,,FIN1631247,
003458781IBM,,DATA9132641,
003458781IBM,,PROD2763962,
104056781IBM,,LOG3416938,
104056781IBM,,DATA9132641,
104024781IBM,,PROD2763962,
104024781IBM,,PROD2763962,
104023781IBM,,FIN1631247,
104023781IBM,,LOG3416938,
104023781IBM,,PROD2763962,
104023781IBM,,LOG3416938,
000155781IBM,,FIN1631247,
000155781IBM,,LOG3416938,
000155781IBM,,FIN1631247,
000155781IBM,,FIN1631247,
000155781IBM,,FIN1631247,
000155781IBM,,FIN1631247,
000155781IBM,,AI6817564,
000155781IBM,,LOG3416938,
000155781IBM,,DATA9132641,
000155781IBM,,FIN1631247,
000155781IBM,,DATA9132641,
000155781IBM,,AI6817564,
105375781IBM,,PROD2763962,
105375781IBM,,LOG3416938,
070088781IBM,,AI6817564,
070088781IBM,,LOG3416938,
070088781IBM,,FIN1631247,
070088781IBM,,AI6817564,
070088781IBM,,PROD2763962,
070088781IBM,,LOG3416938,
070088781IBM,,PROD2763962,
070088781IBM,,AI6817564,
070088781IBM,,AI6817564,
070088781IBM,,LOG3416938,
070088781IBM,,LOG3416938,
000194781IBM,,LOG3416938,
000194781IBM,,AI6817564,
000194781IBM,,FIN1631247,
000194781IBM,,LOG3416938,
000194781IBM,,FIN1631247,
000194781IBM,,DATA9132641,
000194781IBM,,AI6817564,
000194781IBM,,PROD2763962,
000194781IBM,,FIN1631247,
000175781IBM,,DATA9132641,
000175781IBM,,LOG3416938,
000175781IBM,,LOG3416938,
000175781IBM,,DATA9132641,
000175781IBM,,LOG3416938,
000175781IBM,,FIN1631247,
000137781IBM,,LOG3416938,
000137781IBM,,PROD2763962,
000137781IBM,,AI6817564,
000137781IBM,,LOG3416938,
000137781IBM,,DATA9132641,
000137781IBM,,AI6817564,
000137781IBM,,LOG3416938,
000137781IBM,,FIN1631247,
000137781IBM,,LOG3416938,
000137781IBM,,FIN1631247,
000137781IBM,,AI6817564,
000137781IBM,,DATA9132641,
000137781IBM,,PROD2763962,
108422781IBM,,PROD2763962,
009485781IBM,,LOG3416938,
009485781IBM,,DATA9132641,
009485781IBM,,PROD2763962,
009485781IBM,,PROD2763962,
009485781IBM,,DATA9132641,
009485781IBM,,LOG3416938,
009485781IBM,,PROD2763962,
003147781IBM,,PROD2763962,
003147781IBM,,PROD2763962,
003147781IBM,,LOG3416938,
003147781IBM,,FIN1631247,
103798781IBM,,PROD2763962,
002346781IBM,,PROD2763962,
002346781IBM,,LOG3416938,
002346781IBM,,DATA9132641,
002346781IBM,,PROD2763962,
002346781IBM,,FIN1631247,
002346781IBM,,LOG3416938,
002346781IBM,,PROD2763962,
002346781IBM,,FIN1631247,
002346781IBM,,FIN1631247,
002346781IBM,,DATA9132641,
002346781IBM,,LOG3416938,
002346781IBM,,DATA9132641,
002346781IBM,,FIN1631247,
002346781IBM,,FIN1631247,
002346781IBM,,PROD2763962,
000154781IBM,,FIN1631247,
000154781IBM,,AI6817564,
000154781IBM,,LOG3416938,
000154781IBM,,PROD2763962,
000154781IBM,,LOG3416938,
000154781IBM,,LOG3416938,
000154781IBM,,AI6817564,
000154781IBM,,LOG3416938,
000154781IBM,,PROD2763962,
000154781IBM,,PROD2763962,
000154781IBM,,FIN1631247,
000154781IBM,,PROD2763962,
000154781IBM,,AI6817564,
000154781IBM,,LOG3416938,
000154781IBM,,DATA9132641,
000886781IBM,,PROD2763962,
000886781IBM,,FIN1631247,
000886781IBM,,PROD2763962,
000886781IBM,,DATA9132641,
000886781IBM,,DATA9132641,
000886781IBM,,LOG3416938,
000886781IBM,,LOG3416938,
000886781IBM,,LOG3416938,
000886781IBM,,DATA9132641,
000886781IBM,,AI6817564,
000886781IBM,,AI6817564,
000886781IBM,,PROD2763962,
002865781IBM,,LOG3416938,
002865781IBM,,PROD2763962,
002865781IBM,,DATA9132641,
002865781IBM,,DATA9132641,
000219781IBM,,PROD2763962,
000219781IBM,,FIN1631247,
000219781IBM,,FIN1631247,
000219781IBM,,LOG3416938,
000219781IBM,,PROD2763962,
000219781IBM,,PROD2763962,
000219781IBM,,PROD2763962,
000219781IBM,,FIN1631247,
000219781IBM,,AI6817564,
000219781IBM,,LOG3416938,
000219781IBM,,LOG3416938,
000559781IBM,,PROD2763962,
000559781IBM,,LOG3416938,
000559781IBM,,PROD2763962,
000559781IBM,,AI6817564,
000559781IBM,,LOG3416938,
000559781IBM,,AI6817564,
000559781IBM,,FIN1631247,
000559781IBM,,DATA9132641,
000559781IBM,,LOG3416938,
000559781IBM,,DATA9132641,
000559781IBM,,AI6817564,
000559781IBM,,AI6817564,
000559781IBM,,PROD2763962,
000559781IBM,,LOG3416938,
000185781IBM,,AI6817564,
000185781IBM,,AI6817564,
000185781IBM,,PROD2763962,
000185781IBM,,LOG3416938,
000185781IBM,,PROD2763962,
000185781IBM,,FIN1631247,
000185781IBM,,DATA9132641,
000185781IBM,,PROD2763962,
000185781IBM,,LOG3416938,
079800781IBM,,PROD2763962,
079800781IBM,,AI6817564,
079800781IBM,,AI6817564,
079800781IBM,,PROD2763962,
079800781IBM,,FIN1631247,
079800781IBM,,PROD2763962,
079800781IBM,,FIN1631247,
079800781IBM,,LOG3416938,
079800781IBM,,LOG3416938,
070918781IBM,,DATA9132641,
070918781IBM,,AI6817564,
070918781IBM,,FIN1631247,
070918781IBM,,PROD2763962,
070918781IBM,,FIN1631247,
070918781IBM,,FIN1631247,
070918781IBM,,LOG3416938,
070918781IBM,,PROD2763962,
070918781IBM,,LOG3416938,
070918781IBM,,FIN1631247,
070918781IBM,,DATA9132641,
070918781IBM,,FIN1631247,
070918781IBM,,AI6817564,
070918781IBM,,FIN1631247,
000280781IBM,,FIN1631247,
000280781IBM,,DATA9132641,
000280781IBM,,DATA9132641,
000280781IBM,,LOG3416938,
000280781IBM,,FIN1631247,
000280781IBM,,PROD2763962,
000280781IBM,,PROD2763962,
000280781IBM,,LOG3416938,
000280781IBM,,AI6817564,
078800781IBM,,DATA9132641,
078800781IBM,,DATA9132641,
078800781IBM,,LOG3416938,
078800781IBM,,FIN1631247,
078800781IBM,,AI6817564,
080507781IBM,,AI6817564,
080507781IBM,,FIN1631247,
080507781IBM,,DATA9132641,
080507781IBM,,DATA9132641,
069659781IBM,,FIN1631247,
069659781IBM,,LOG3416938,
069659781IBM,,PROD2763962,
069659781IBM,,FIN1631247,
069659781IBM,,FIN1631247,
069659781IBM,,AI6817564,
069659781IBM,,LOG3416938,
069659781IBM,,AI6817564,
069659781IBM,,LOG3416938,
069659781IBM,,LOG3416938,
069659781IBM,,DATA9132641,
069659781IBM,,FIN1631247,
069659781IBM,,AI6817564,
069659781IBM,,FIN1631247,
104242781IBM,,DATA9132641,
104242781IBM,,LOG3416938,
